site,category,site_product_type,site_tags,product_title,variant_title,form_factor,form_factor_description,price_usd,weight_grams,price_per_gram,year,in_stock,product_url
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 ChenShengHao ""Gu Yun Yuan Cha"" (Old Rhythm Round Cake) 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-chenshenghao-gu-yun-yuan-cha-old-rhythm-round-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 ChenShengHao ""Chen Xiang Sheng Hua"" (Upgraded Aged Flavor) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-chenshenghao-chen-xiang-sheng-hua-upgraded-aged-flavor-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2021 XiaGuan ""Jin Si Tuo Cha"" (Golden Ribon) 100g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2021,False,https://kingteamall.com/products/2021-xiaguan-jin-si-tuo-cha-golden-ribon-100g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""De He Xin - Gong Cha"" (DX - Tribute Tea) Coming Batch Cake 200g Puerh Raw Tea Sheng Cha, Meng Hai",stack,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,200.0,0.0,2006,True,https://kingteamall.com/products/2006-nanqiao-de-he-xin-gong-cha-dx-tribute-tea-cake-200g-puerh-raw-tea-sheng-cha
King Tea Mall,Oolong,,FengHuang DanCong,"2020 FengHuang DanCong ""Xue Pian - Ya Shi Xiang"" (Winter - Snowflake - Duck Poop Fragrance) A++++ Oolong,Loose Leaf Tea, Chaozhou",Sample 10g,Sample,Small sample-size portion of a tea,0.0,10.0,0.0,2020,False,https://kingteamall.com/products/2020-fenghuang-dancong-xue-pian-ya-shi-xiang-winter-snowflake-duck-shit-fragrance-a-oolong-loose-leaf-tea-chaozhou
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2021 XiaGuan ""Te Tuo"" (Special Tuo) 100g*5=500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2021,False,https://kingteamall.com/products/2021-xiaguan-te-tuo-special-tuo-100g-5-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Oolong,,FengHuang DanCong,"2020 FengHuang DanCong ""Xue Pian - Ya Shi Xiang"" (Winter - Snowflake - Duck Poop Fragrance) A+++ Level Oolong,Loose Leaf Tea",Sample 20g,Sample,Small sample-size portion of a tea,0.0,20.0,0.0,2020,False,https://kingteamall.com/products/2020-fenghuang-dancong-xue-pian-ya-shi-xiang-winter-snowflake-duck-poop-fragrance-a-level-oolong-loose-leaf-tea-1
King Tea Mall,Oolong,,FengHuang DanCong,"2020 FengHuang DanCong ""Xue Pian - Ya Shi Xiang"" (Winter - Snowflake - Duck Poop Fragrance) A++ Level Oolong,Loose Leaf Tea",Sample 20g,Sample,Small sample-size portion of a tea,0.0,20.0,0.0,2020,False,https://kingteamall.com/products/2020-fenghuang-dancong-xue-pian-ya-shi-xiang-winter-snowflake-duck-poop-fragrance-a-level-oolong-loose-leaf-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 XiaGuan ""Chun Jian Tuo Cha "" (Spring Bud Tuocha)100g*5pcs=500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2020,False,https://kingteamall.com/products/2020-xiaguan-chun-jian-tuo-cha-100g-5-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 XiaGuan ""Jia Tuo"" (1st Grade Tuo) 100g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2020,False,https://kingteamall.com/products/2020-xiaguan-jia-tuo-1st-grade-tuo-100g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2005 ChangTai ""Yi Chang Hao - Yun Pu Zhi Dian - Xi "" (Peak of Puerh Tea - Luck) Cake 250g Puerh Ripe Tea Shou Cha",Tong,Tong,A tong: a bundle of multiple whole cakes (commonly 5-7),0.0,250.0,0.0,2005,True,https://kingteamall.com/products/2005-changtai-yi-chang-hao-yun-pu-zhi-dian-xi-peak-of-puerh-tea-luckiness-cake-250g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2004 ChangTai ""Chang Tai Hao - Ye Sheng Ji Pin - Jin Zhu Shan"" ( Wild Premium - Jinzhu Mountain)  Cake 400g Puerh Raw Tea Sheng Cha",,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,400.0,0.0,2004,False,https://kingteamall.com/products/2004-changtai-chang-tai-hao-ye-sheng-ji-pin-jin-zhu-shan-wild-premium-jinzhu-mountain-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2021 XiaGuan ""Kai Men Hong Fu"" (Lucky) Tuo 280g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2021,False,https://kingteamall.com/products/2020-xiaguan-kai-men-hong-lucky-tuo-280g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 XiaGuan ""Te Ji Qing Bing"" (Special Grade Green Cake) 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2020,False,https://kingteamall.com/products/2020-xiaguan-te-ji-qing-bing-special-grade-green-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 XiaGuan ""Te Tuo"" (Special Tuo) 100g*5=500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2020,False,https://kingteamall.com/products/2020-xiaguan-te-tuo-special-tuo-100g-5-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2019 Xiaguan ""Jia Tuo"" 100g*5pcs Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2019,False,https://kingteamall.com/products/2019-xiaguan-jia-tuo-100g-5pcs-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 XiaGuan ""Tuo Zhi Yuan"" (Origin of Tuo - Golden Ver. ) 500g Puerh Sheng Cha Raw Tea",5pcs,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,2500.0,0.0,2013,False,https://kingteamall.com/products/2013-xiaguan-tuo-zhi-yuan-origin-of-tuo-golden-ver-100g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",Sample 7g,Sample,Small sample-size portion of a tea,0.0,7.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",25g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,25.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",50g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,50.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,100.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",Individual Cake 357g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,357.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2006 NanQiao ""Che Fo Nan-753"" Cake 357g Puerh Raw Tea Sheng Cha, Meng Hai",Stack (7pcs),Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,2499.0,0.0,2006,False,https://kingteamall.com/products/2006-nanqiao-che-fo-nan-753-601-batch-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Oolong,,FengHuang DanCong,"2019 FengHuang DanCong ""Mi Lan Xiang"" (Honey Orchid Fragrance) Oolong Tea, Chaozhou",Sample 10g,Sample,Small sample-size portion of a tea,0.0,10.0,0.0,2019,False,https://kingteamall.com/products/2019-fenghuang-dancong-mi-lan-xiang-honey-orchid-fragrance-chaozhou
King Tea Mall,Oolong,,FengHuang DanCong,"2019 FengHuang DanCong ""Xue Pian - Ya Shi Xiang"" (Winter - Snowflake - Duck Poop Fragrance) A++++ Oolong,Loose Leaf Tea, Chaozhou",Sample 10g,Sample,Small sample-size portion of a tea,0.0,10.0,0.0,2019,False,https://kingteamall.com/products/2019-winter-xue-pian-ya-shi-xiang-snowflake-duck-shit-fragrance-fenghuang-dancong-chaozhou
King Tea Mall,Raw Puer,,,"[Free Sample] 1999 LaoTongZhi ""908"" (7542 Recipe) Cake 357g Puerh Raw Tea Sheng Cha",Sample 7g,Sample,Small sample-size portion of a tea,0.0,7.0,0.0,1999,False,https://kingteamall.com/products/1999-laotongzhi-908-7542-recipe-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 KingTeaMall ""NA KA GU SHU"" (Naka Old Tree) Autumn Flavor Cake Puerh Raw Tea Sheng Cha.",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,100.0,0.0,2017,False,https://kingteamall.com/products/2017-kingteamall-na-ka-gu-shu-autumn-flavor-cake-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 KingTeaMall ""NA KA GU SHU"" (Naka Old Tree) Autumn Flavor Cake Puerh Raw Tea Sheng Cha.",200g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,200.0,0.0,2017,False,https://kingteamall.com/products/2017-kingteamall-na-ka-gu-shu-autumn-flavor-cake-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 KingTeaMall ""NA KA GU SHU"" (Naka Old Tree) Autumn Flavor Cake Puerh Raw Tea Sheng Cha.",400g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,400.0,0.0,2017,False,https://kingteamall.com/products/2017-kingteamall-na-ka-gu-shu-autumn-flavor-cake-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 KingTeaMall ""NA KA GU SHU"" (Naka Old Tree) Autumn Flavor Cake Puerh Raw Tea Sheng Cha.",800g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,800.0,0.0,2017,False,https://kingteamall.com/products/2017-kingteamall-na-ka-gu-shu-autumn-flavor-cake-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 KingTeaMall ""NA KA GU SHU"" (Naka Old Tree) Autumn Flavor Cake Puerh Raw Tea Sheng Cha.",1200g,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,1200.0,0.0,2017,False,https://kingteamall.com/products/2017-kingteamall-na-ka-gu-shu-autumn-flavor-cake-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2020 ChenShengHao ""Lin Shu Zhao Cai"" (Zodiac Rat Year) Cake 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2020,False,https://kingteamall.com/products/2020-chenshenghao-lin-shu-zhao-cai-zodiac-mouse-year-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Oolong,,TieGuanYin Oolong,"2018 Autumn ""Zheng Wei"" Special Grade TieGuanYin Oolong Tea",20g,Other/Unspecified,Could not tell from the title - check manually,0.0,20.0,0.0,2018,False,https://kingteamall.com/products/2018-autumn-zheng-wei-special-grade-tieguanyin-oolong-tea
King Tea Mall,Oolong,,TieGuanYin Oolong,"2018 Autumn ""Zheng Wei"" Special Grade TieGuanYin Oolong Tea",100g,Other/Unspecified,Could not tell from the title - check manually,0.0,100.0,0.0,2018,False,https://kingteamall.com/products/2018-autumn-zheng-wei-special-grade-tieguanyin-oolong-tea
King Tea Mall,Oolong,,TieGuanYin Oolong,"2018 Autumn ""Zheng Wei"" Special Grade TieGuanYin Oolong Tea",300g,Other/Unspecified,Could not tell from the title - check manually,0.0,300.0,0.0,2018,False,https://kingteamall.com/products/2018-autumn-zheng-wei-special-grade-tieguanyin-oolong-tea
King Tea Mall,Oolong,,TieGuanYin Oolong,"2018 Autumn ""Zheng Wei"" Special Grade TieGuanYin Oolong Tea",500g,Other/Unspecified,Could not tell from the title - check manually,0.0,500.0,0.0,2018,False,https://kingteamall.com/products/2018-autumn-zheng-wei-special-grade-tieguanyin-oolong-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2012 XingHai ""Zhuan"" (Brick) 250g Puerh Ripe Tea Shou Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-xinghai-pu-er-zhuan-puer-brick-250g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 LaoTongZhi ""7548"" Cake 357g Puerh Sheng Cha Raw Tea",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-laotongzhi-7548-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2016 LaoTongZhi ""9948"" Cake 357g Puerh Sheng Cha Raw Tea",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2016,False,https://kingteamall.com/products/2016-laotongzhi-9948-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 LaoTongZhi ""9948"" Cake 357g Puerh Sheng Cha Raw Tea",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2017,False,https://kingteamall.com/products/2017-laotongzhi-9948-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 LaoTongZhi ""9948"" Cake 357g Puerh Sheng Cha Raw Tea",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-laotongzhi-9948-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2016 LaoTongZhi ""Shen Shan Lao Shu"" (High Mountain Old Tree) Cake 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2016,False,https://kingteamall.com/products/2016-laotongzhi-shen-shan-lao-shu-high-mountain-old-tree-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 LaoTongZhi ""Shen Shan Lao Shu"" (High Mountain Old Tree) Cake 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-laotongzhi-shen-shan-lao-shu-high-mountain-old-tree-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 LaoTongZhi ""Shen Shan Lao Shu"" (High Mountain Old Tree) Cake 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2017,False,https://kingteamall.com/products/2017-laotongzhi-shen-shan-lao-shu-high-mountain-old-tree-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2015 LaoTongZhi ""Shi Wu Chen Xiang"" (Aged Flavor) Cake 357g Puerh Ripe Tea Shou Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-laotongzhi-shi-wu-chen-xiang-aged-flavor-cake-357g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Jiao Yang"" (Zodiac Sheep Year) Cake 3000g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-jiao-yang-zodiac-sheep-year-cake-3000g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Jiao Yang"" (Zodiac Sheep Year) Cake 3000g Puerh Raw Tea Sheng Cha",Stack (7cs),Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,21000.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-jiao-yang-zodiac-sheep-year-cake-3000g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Ba Da Shan"" (Bada Mountain) 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-ba-da-shan-bada-mountain-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2015 ChenShengHao ""Jing Dian Da Shu"" (Classical Big Tree) Brick 1000g Puerh Ripe Tea Shou Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-jing-dian-da-shu-classical-big-tree-brick-1000g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Nan Nuo Cha Wang"" (King Nannuo ) Cake 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-nan-nuo-cha-wang-king-nannuo-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Nan Nuo Shan"" (Nannuo Mountain) Brick 250g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-nan-nuo-shan-nannuo-mountain-brick-250g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 ChenShengHao ""Zhen Ming Qing Bing"" (Premium Green Cake) 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2015,False,https://kingteamall.com/products/2015-chenshenghao-zhen-ming-qing-bing-premium-green-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 ChenaShengHao ""Kong Ming Gong Bing"" (Kongming Tribute Cake) 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2013,False,https://kingteamall.com/products/2013-chenashenghao-kong-ming-gong-bing-kongming-tribute-cake-500g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 ChenShengHao ""Chen Sheng Jing Pin"" (Premium) 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-chenshenghao-chen-sheng-jing-pin-premium-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 ChenShengHao ""Chen Sheng Yi Hao"" (No.1 Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-chenshenghao-chen-sheng-yi-hao-no-1-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 ChenShengHao ""Ba Wang Qing Bing"" (King Green Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2012,False,https://kingteamall.com/products/2012-chenshenghao-ba-wang-qing-bing-king-green-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2011 ChenShengHao ""Jin Ya"" (Golden Bud ) Tuo 500g Puerh Ripe Tea Shou Cha",8pcs,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,4000.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-jin-ya-golden-bud-tuo-500g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Lao Ban Zhang"" (LaoBanZhang) Brick 200g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-lao-ban-zhang-brick-200g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Lao Ban Zhang"" (LaoBanZhang) Brick 200g Puerh Raw Tea Sheng Cha",7pcs,Whole Cake,"A whole pressed tea cake, brick, or tuo",0.0,1400.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-lao-ban-zhang-brick-200g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Qian Kun"" (Heaven, Earth) 357g*2pcs Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-qian-kun-sky-ground-357g-2pcs-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Qian Kun"" (Heaven, Earth) 357g*2pcs Puerh Raw Tea Sheng Cha",5pcs,Other/Unspecified,Could not tell from the title - check manually,0.0,3570.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-qian-kun-sky-ground-357g-2pcs-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Chen Sheng Yi Hao"" (No.1 Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-chen-sheng-yi-hao-no-1-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Ba Wang Qing Bing"" (King Green Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-ba-wang-qing-bing-king-green-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2011 ChenShengHao ""Lao Ban Zhang"" (LaoBanZhang) Cake 357g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2011,False,https://kingteamall.com/products/2011-chenshenghao-lao-ban-zhang-cake-357g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2010 ChenShengHao ""Ba Wang Qing Bing"" (King Green Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2010,False,https://kingteamall.com/products/2010-chenshenghao-ba-wang-qing-bing-king-green-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2010 ChenShengHao ""Chen Sheng Yi Hao"" (No.1 Cake) 400g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2010,False,https://kingteamall.com/products/2010-chenshenghao-chen-sheng-yi-hao-no-1-cake-400g-puerh-raw-tea-sheng-cha
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2010 ChenShengHao ""Bu Lang Zheng Shan"" (Bulang Right Mountain) 357g Puerh Ripe Tea Shou Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2010,False,https://kingteamall.com/products/2010-chenshenghao-bu-lang-zheng-shan-bulang-right-mountain-357g-puerh-ripe-tea-shou-cha
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2010 ChenShengHao ""Hu"" (Zodiac Tiger Year) Cake 500g Puerh Raw Tea Sheng Cha",Sample 9g,Sample,Small sample-size portion of a tea,0.0,9.0,0.0,2010,False,https://kingteamall.com/products/2010-chenshenghao-hu-zodiac-tiger-year-cake-500g-puerh-raw-tea-sheng-cha
